file_name,speaker,usability,xds,interval_start,interval_end,pitch_min,pitch_max,pitch_mean,pitch_sd,F0_00,F0_05,F0_10,F0_15,F0_20,F0_25,F0_30,F0_35,F0_40,F0_45,F0_50,F0_55,F0_60,F0_65,F0_70,F0_75,F0_80,F0_85,F0_90,F0_95,F0_100
172_20210310,FA1,0.,0.,1835.803,1836.18,200.41587428079225 Hz,533.4701824049883 Hz,403.9512567865184 Hz,115.83456107769159 Hz,--undefined--,--undefined--,467.90043293420337,460.10423620653523,501.71567170139053,526.4327026425492,533.1137236187716,525.8458792825674,506.56933351275734,476.5788569495213,450.6059283885757,414.67338612017716,351.3990173272561,302.3428060173061,271.912815920469,250.3727473746142,227.02591804990863,203.42959441547325,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1836.393,1836.714,223.79285877989645 Hz,514.3600055839306 Hz,403.96469308876465 Hz,105.939321451033 Hz,--undefined--,451.6624340697809,463.5024419736629,491.7146626740161,499.25093215373266,513.7803023873684,512.3128692079378,504.208531323617,485.5509313092614,460.2024530955296,421.862318467285,377.3920426368212,334.4064268795797,291.4257403849229,259.03591625681975,237.7771586000891,224.5300628935181,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1837.481,1838.37,291.15734097420386 Hz,383.84075279577894 Hz,322.66159034763655 Hz,35.7368692976658 Hz,--undefined--,--undefined--,357.79497437811193,371.09669956520565,383.3401979654348,377.8492287097625,364.14296710719117,362.1471888035916,324.78709434710765,302.91016201998985,298.2977431442881,293.95890998961096,293.44976483684525,292.59679482533136,293.7083112254016,292.395736268046,295.0803118426347,294.5228452317134,291.9093189180986,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1838.503,1839.05,248.43884223842176 Hz,382.69870627933085 Hz,315.95340285321106 Hz,36.69196554766106 Hz,--undefined--,248.5810153615468,252.36494613734735,256.8992386892368,292.4216726719625,334.1307677409651,372.1155933890621,381.801757159636,354.87102593499435,--undefined--,347.65850014151897,332.96756012635046,322.61722123017034,315.23643929535814,313.9095985445682,313.8631358499759,311.93822594540796,305.6925710741923,312.4275019657102,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1839.278,1839.65,100.63676592286502 Hz,325.54436777052325 Hz,195.33167717533036 Hz,108.27533529875382 Hz,--undefined--,--undefined--,--undefined--,--undefined--,314.84528113931344,308.6272321265317,319.8574233915775,319.798162456483,106.14204038664714,105.47557584872652,105.48217955130814,102.68628845798817,101.02738141089272,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1840.177,1840.398,171.4951925744975 Hz,269.10243824826097 Hz,222.5955093020987 Hz,36.211916969263314 Hz,--undefined--,--undefined--,266.3890998377089,268.3329653771143,268.2723472164534,265.80300309268495,260.125138895027,250.92812380397007,240.4742229910217,232.26598252382942,221.9218553974676,209.6387768002558,200.57585222467966,189.0002853711438,184.0805926063855,172.57503974245822,175.01047413225172,183.92124851616867,189.3465078528508,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1840.488,1840.799,327.23428395864903 Hz,342.037316175451 Hz,334.73853297607724 Hz,5.133934072037091 Hz,--undefined--,--undefined--,330.5048960424714,329.544513082216,333.74394287082214,340.636016791967,340.13210175319983,332.57773327387935,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1841.42,1842.651,265.82858586128947 Hz,386.37177978328754 Hz,324.9409538344892 Hz,44.507246396241406 Hz,--undefined--,340.7749746773682,368.8153472494068,386.13980072113185,379.12665780276035,377.6106874499522,376.71921608939556,375.36374257557605,369.9054931422774,363.75458545358487,313.23861026574673,285.51149422856525,287.28294353022864,282.90547786007994,281.5397993691709,281.1169886339329,282.0977199739971,282.88706314639836,280.20986247877386,271.42253447744366,--undefined--,
172_20210310,FA1,0.,0.,1842.663,1843.819,292.64101638070974 Hz,428.8503966222085 Hz,340.104716025511 Hz,37.964608841923514 Hz,--undefined--,332.0816100227095,371.353141353573,425.83549159897973,423.04288650649886,412.8714895291952,368.1202657498901,330.3894740967397,321.68128687830864,319.14675741679355,321.8348642803917,320.4257595957036,316.9402956348265,319.4781385957241,318.03297843037956,313.2029550273482,312.1724312887018,314.3325446722785,312.6331036346443,309.0006293834541,--undefined--,
172_20210310,FA1,0.,0.,1846.066,1846.83,166.1059608093478 Hz,449.71386526440756 Hz,232.63652112734343 Hz,84.83050319144039 Hz,--undefined--,190.66053814211813,175.42967263378355,181.53330047001182,--undefined--,--undefined--,195.82885982321514,168.1084153536795,183.0084422338251,--undefined--,--undefined--,232.03267428836668,267.0375459780004,382.312036618533,444.9590820612436,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1847.541,1848.034,225.18125725073457 Hz,346.4356404426701 Hz,294.25961798678117 Hz,30.546268353098405 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,236.01760924327291,238.53649334145373,--undefined--,--undefined--,346.4356404426701,316.8479584611645,309.8857054912343,304.3025319481558,300.77755362935426,301.53461154547097,302.33880578644437,299.836381353405,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1848.083,1848.405,250.29298560343443 Hz,254.25419284720647 Hz,251.70113549218198 Hz,1.809730690549032 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,250.40157117006686,252.45625724010318,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,C,1848.485,1849.234,158.0967045821449 Hz,198.82291025095785 Hz,175.09823422531326 Hz,10.126365108134934 Hz,--undefined--,172.93432453347452,170.57246475098665,180.5063894390658,182.86902853817938,175.2547809240188,--undefined--,--undefined--,--undefined--,--undefined--,197.63884583812674,--undefined--,--undefined--,--undefined--,--undefined--,163.97145545045427,162.84772064568585,169.08668864436908,173.15086225975975,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1850.127,1850.771,276.5016150955032 Hz,285.1286019649684 Hz,280.94083348510094 Hz,4.194972499819021 Hz,--undefined--,278.0319607591731,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1850.871,1851.203,385.19346404589004 Hz,526.4577656236553 Hz,482.7186167444347 Hz,38.59937524259061 Hz,--undefined--,386.1450968370661,420.2809053180505,468.0170080836549,503.5629316237064,512.1642029197063,507.93418892005536,505.68990929782655,511.73458382666456,519.2923171306339,522.4581724676599,524.7285747685168,509.2303484049394,487.462503622537,466.8990097571858,433.6142960274748,450.07589526708443,493.5697317137998,463.8886529185279,455.9843869889251,--undefined--,
172_20210310,FA1,0.,0.,1851.524,1852.193,273.0106988774766 Hz,549.2209329557804 Hz,397.9356654878703 Hz,111.5339191542526 Hz,--undefined--,322.53873549264387,286.58610369911406,279.26001457907694,274.8933152171207,273.0981202254571,279.3405609850488,295.8250269738796,318.99611569638336,355.4072431162728,409.63616103951523,471.9284142637793,502.76225441349874,524.9929574075077,540.2533265819064,548.0039253289546,531.3164874010491,542.9895819887945,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1852.576,1852.993,246.7950047602603 Hz,435.04915672111076 Hz,313.6278209417743 Hz,73.405109581675 Hz,--undefined--,273.23503925056104,263.0945477282653,249.67417308208195,247.4094220941038,250.18975257713453,255.48880140973918,257.5423586062071,263.61956071182624,275.81572254579174,296.4016195762148,358.4010268716409,405.3671618809492,426.05814759750507,430.7334624990386,422.4838147902791,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1853.899,1855.095,265.0480981711485 Hz,582.501141258471 Hz,427.75995154794396 Hz,105.63727824539436 Hz,--undefined--,510.2185372257267,579.8270988354923,575.5494831594896,547.7272328407515,498.7930564894344,448.6717777059739,401.37997331904836,353.08038776278386,320.2240825012192,297.6074072887641,315.3750652108206,305.9112008408428,284.12048457885635,464.94638894003634,544.3712197048673,420.69864656514113,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1855.392,1856.297,173.26335028747073 Hz,543.3414825206763 Hz,356.66739123410883 Hz,109.84040034548875 Hz,--undefined--,178.22805571499293,--undefined--,--undefined--,246.30487882013384,267.7487714555523,280.17930526452494,--undefined--,--undefined--,304.5691373953816,333.7579681567688,--undefined--,370.2018317744979,376.3591753400767,383.23450359003243,394.64852834511515,481.42346141964947,530.1219413626709,519.0527841340164,527.7878257559369,--undefined--,
172_20210310,FA1,0.,0.,1857.135,1857.623,187.53106723842615 Hz,433.9915360014784 Hz,264.1473078494676 Hz,61.877396752718006 Hz,--undefined--,228.33675002158503,250.39893030997956,237.53136777579675,231.9737503773285,--undefined--,--undefined--,256.3714528550257,225.29772264016037,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,369.82551509644844,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1859.899,1861.567,142.33991550791188 Hz,520.1589126697849 Hz,259.5175735922513 Hz,125.78271361833511 Hz,--undefined--,162.6397286216619,--undefined--,146.9445916737408,144.52112433285356,159.40773962527274,192.62790413293445,174.54373388379017,163.55644006184315,172.77722861154052,194.30893799197645,--undefined--,--undefined--,--undefined--,352.14358113910515,446.6512179161982,--undefined--,505.21036913931226,476.6703673739032,376.1374887545566,--undefined--,
172_20210310,FA1,0.,0.,1861.578,1862.738,210.19095999281652 Hz,460.67986906329264 Hz,298.8067303453414 Hz,69.72053172697954 Hz,--undefined--,219.0648720296219,235.13884397923965,239.52622927833357,258.6463515189923,254.15459323416957,--undefined--,293.71081181399927,301.14575337534376,303.565000217455,--undefined--,276.7708593558141,290.19142081023176,373.34605238316556,450.80602628284896,434.37386697508794,243.78912826707116,214.50269675696268,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1862.982,1863.52,100.68845155789838 Hz,551.0610020288101 Hz,381.77667523991835 Hz,150.77584916196963 Hz,--undefined--,--undefined--,441.9463922646617,457.4292159955091,501.48900113237073,507.1833467721769,483.83844176895997,--undefined--,516.984477142183,520.1115636456431,533.299034229466,505.6388290895891,--undefined--,--undefined--,326.79958189191564,274.57762278078866,119.6766753277918,211.6974350381967,187.7822484046173,167.98504767459278,--undefined--,
172_20210310,FA1,0.,0.,1864.04,1864.693,263.07252263303576 Hz,382.61913385215735 Hz,328.72487436950024 Hz,33.50147475893898 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,274.27422693275065,329.4786494436823,349.7520169598341,336.4065981190348,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1865.953,1866.682,163.21564138862047 Hz,262.3354204403497 Hz,201.34692964623008 Hz,35.56290691159018 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,165.61847261517968,166.07191237823147,182.71945598293397,205.16924294534397,246.02495661696142,258.3288718029154,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1867.539,1868.65,221.59661325531448 Hz,317.80530348995785 Hz,269.3473430264199 Hz,32.476344725237716 Hz,--undefined--,--undefined--,250.85565688669558,273.0090252154843,304.0661389833103,311.14309319895165,309.17470960625457,311.5090539137799,316.61236638671335,296.2286973997181,--undefined--,252.29355422412152,242.89315235029653,243.36331557322202,223.7792490165662,248.28324712101244,240.0391348631566,239.0545308217572,240.95003133735003,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1868.657,1869.843,222.93294363130923 Hz,376.4569646626765 Hz,292.07318042351477 Hz,46.04574560380923 Hz,--undefined--,--undefined--,356.6775602509018,358.8681811025262,356.49154094985465,--undefined--,357.81931641138755,353.1602756972671,297.8948332606891,222.93294363130923,256.4976773993104,268.00401331913326,263.61102519549576,259.96728467264245,262.0912100633996,258.1871574974788,257.88135378326064,262.3445801105634,257.9106693229571,258.8489738649395,--undefined--,
172_20210310,FA1,0.,0.,1870.597,1871.129,173.07000961823877 Hz,323.41846731629244 Hz,267.5698420433235 Hz,46.64884293275045 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,176.7215716220728,218.7477868653046,253.03684199240794,241.74537912176325,--undefined--,317.1752275757795,310.29013323306674,304.4315025177207,299.06178846112465,291.2601085681512,297.00529063883636,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1871.29,1872.104,99.63589989158292 Hz,396.24119297333687 Hz,220.59789356330538 Hz,118.66754776314251 Hz,--undefined--,363.2126369641742,346.08876993788397,224.21769829756508,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,134.7399130910233,128.21892887925992,126.38140144103556,389.9265099568809,114.8126128417346,116.57605989421684,377.7316977913924,345.0238387844121,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1873.176,1873.598,138.04945473033234 Hz,445.5551445563087 Hz,252.11976108529578 Hz,108.40025257444793 Hz,--undefined--,157.06528643568726,141.0360322961657,148.17741637210366,149.0694350544057,149.12100960775206,145.249132731885,155.08236216983448,181.339881351354,200.54447989936767,221.70182359369502,236.22823297247982,258.30927440129153,276.8861066439419,317.29315064573626,365.11173268363945,399.864385829449,417.66666362993055,442.64122579853404,440.2291220096466,--undefined--,
172_20210310,FA1,0.,0.,1873.703,1874.09,200.60661283740117 Hz,254.2366075923702 Hz,228.66323598083363 Hz,17.580514534235068 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,220.71649927224422,200.8336734367237,206.30869140101265,219.12372805119438,233.35077337429246,252.93485270140533,234.6274348615377,239.43878798745635,245.69151199435035,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1874.248,1874.936,319.54083296777986 Hz,441.5584105867893 Hz,370.96378179195545 Hz,44.33804139991357 Hz,--undefined--,--undefined--,--undefined--,--undefined--,413.38770171014437,418.9535313305035,431.3424531051468,440.15395452861793,425.6402258184935,381.3404341909411,353.0552321484197,339.8562543643451,334.18641451746197,332.3683522727754,330.2701088309802,326.7043837046992,325.6922462611098,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1875.71,1876.042,149.43595286283053 Hz,219.39207435270495 Hz,169.42604090601102 Hz,24.39925473534375 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,219.39207435270495,206.85138286288213,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,161.38991366590932,163.19719765927124,160.4482365316307,153.02536843069032,149.6478861880021,154.47591300319203,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1876.263,1876.549,302.13114223112365 Hz,384.7917501987304 Hz,337.9899695239063 Hz,24.40921028427522 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,304.02673292701684,308.3710046377386,339.5345287778153,374.54134963575393,350.6399088878836,342.33488366736464,332.96116298536595,340.5789249251023,--undefined--,--undefined--,--undefined--,--undefined--,
